2012-03-30T22:34:30 mysql_thread_id	user	hostname	txn_status	time	undo_log_entries	query_text
2012-03-30T22:35:05 335	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303807','3727549302',1333146905347,_binary'&5588120732174426112?????M?????M\0member:21459162\Ztwitter:tweet?Chrome diventa il browser più popolare del mondo per un giorno http://t.co/vLOrHO2L\0~Chrome diventa il browser più popolare del mondo per un giorno(http://t.co/vLOrHO2L?Chrome è stato il browser più utilizzato al mondo per un giorno lo scorso fine settimana, secondo la societ? di analisi web StatCounter. Il rapporto di StatCounter ha rivelato che il browser di Google è diventato il numero u
2012-03-30T22:35:05 336	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303678','2620295366',1333146905320,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2620295366', timestamp =
2012-03-30T22:35:05 337	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303753','3328888440',1333146905335,_binary[BINARY],1) ON DUPL
2012-03-30T22:35:05 338	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303797','615246970',1333146905344,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '615246970', timestamp = 1333146905344, val = _bina
2012-03-30T22:35:05 339	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303843','3734361466',1333146905353,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3734361466', timestamp = 1333146905353, val = _binary'&5588099492218970112?????M?????M\
2012-03-30T22:35:05 340	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303937','1194073268',1333146905379,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1194073268', timestam
2012-03-30T22:35:05 345	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303951','2875228710',1333146905388,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2875228710'
2012-03-30T22:35:05 346	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303726','2895131673',1333146905330,_binary'&5588105678817370112?????M?????M\0member:68876728linkedin:share\0\0tÚltimas ofertas empleo,becas, ayudas y premios marzo 2012?http://fabricacultural.com/es/component/acymailing/archive/view/listid-3-acajoomlist1/mailid-178-ultimas-ofertas-empleobecas-ayudas-y-premios-marzo-2012.html?F?bricaCultural no se hace responsable de cualquier modificaci?n de plazo ni de las informaciones aqu? enviadas o en su portal descritas. Recomendamos la consulta directa a la e
2012-03-30T22:35:05 348	espresso	localhost	ACTIVE	00:00	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303601','3822050001',1333146905305,_binary'&5588123101956186112?????M?????M\0 member:146981728\Ztwitter:tweet?No ObamaCare anniversary celebration for Obama - Hot Air http://t.co/S2aDliuV\0pNo ObamaCare anniversary celebration for Obama - Hot Air(http://t.co/S2aDliuV?In just two days, Barack Obama will celebrate the two-year anniversary of his signature legislative achievement as President — ObamaCare. Or rather, he won’t celebrate it.  In fact, according to The Hill, the White House won’t...\0\0\0\0
2012-03-30T22:35:05 356	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303810','3126256695',1333146905348,_binary'&5588104630241370112????M????M\0 member:117417538\Ztwitter:tweet?Get all your professional recordings from Alive Music Studios, the best in the Southwest and the ONLY commercial... http://t.co/0DM60K0X\04Get all your... | Facebook(http://t.co/0DM60K0X?Facebook is a social utility that connects people with friends and others who work, study and live around them. People use Facebook to keep up with friends, upload an unlimited number of photos, post links and vi
2012-03-30T22:35:05 357	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303920','3139534894',1333146905372,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3139534894', timestamp = 1333146905372, val = _binary'&5588097588004954112?????M?????M\0 member:155143460\Ztwitter:tweet>Qu? poco
2012-03-30T22:35:05 358	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303788','4219922500',1333146905342,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4219922500', timestamp = 1333146905342, val = _binary'&5588121210325082112????
2012-03-30T22:35:05 360	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303670','109750505',1333146905319,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '109750505', timestamp = 1333146905319
2012-03-30T22:35:05 361	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303986','1241249802',1333146905455,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1241249802', timestamp = 1333146905455, val = _binary'&5588097495730266112???
2012-03-30T22:35:05 362	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303692','2093087406',1333146905324,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2093087406', timestamp = 1333146905324, val
2012-03-30T22:35:05 363	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303634','520261523',1333146905311,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '520261523', timestamp = 1333146905311, val = _binary'&5588122527336538112?
2012-03-30T22:35:05 365	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303898','1633235967',1333146905366,_binary'&5588137308063834112?????M?????M\0member:77282514\Ztwitter:tweet?Spring Bear II - cushion by Witchmountain for From the Wilde - http://t.co/KoBCSg5X http://t.co/0YouFM8k\0Spring Bear II(http://t.co/KoBCSg5X?witchmountain, kim tillyer, fromthewilde.com, from the wilde cushion, from the wilde, living room accessory, lounge accessory, sofa pillow, sofa cushion, polar bear cushion, pom...\0\0\0\0\0?http://www.fromthewilde.com/shop/image/cache/data/A/SpringBEAR2
2012-03-30T22:35:05 366	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303779','423383231',1333146905341,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '423383231'
2012-03-30T22:35:05 367	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303623','3486088922',1333146905309,_binary[BINARY]s from our friends at 20th Century Fox.\0\0\0\0\0?http://glueimg.s3.amazonaws.com/stickers/stream/20th_century_fox/this_
2012-03-30T22:35:05 368	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303689','542531372',1333146905322,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '542531372', timestamp = 1333146905322, val = _binary'&5588119322888282112?????M?????M
2012-03-30T22:35:05 369	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303735','906072107',1333146905334,_binary'&5588139501684826112?????M?????M\0member:11990742\Ztwitter:tweet?HP announces sweeping organizational realignment http://t.co/e4XSWZS5 http://t.co/bK8WJ8EQ\0`HP announces sweeping organizational realignment(http://t.co/e4XSWZS5?HP today announced an organizational realignment “to improve performance and drive profitable growth.” As part of this realignment, HP’s Imaging and Printing Group (IPG) and its Personal Systems Group (PSG) will be combined to...\0\0\0
2012-03-30T22:35:05 371	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303964','3334648032',1333146905398,_binary'&5588117892630618112?????M?????M\0member:61920342\Ztwitter:tweet?¿Te Gustar?a Convertirte en un... Gigante Interior? Haz Click AQUÍ: http://t.co/tNvlCwAn #crecimientopersonal\0ZEsta p?gina NO se encuentra disponible a?n.(http://t.co/tNvlCwAn?Esta p?gina NO se encuentra disponible a?n . En estos momentos nos encontramos trabajando en la realizaci?n del curso que estar? listo... MUY PRONTO Si est?s interesado/a en descubrir los secretos elgiganteinterio
2012-03-30T22:35:05 372	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303906','1621460688',1333146905368,_binary[BINARY]t getting faster and easier? Do you avoid writing for several days and then try to churn out a major story in 45 minutes? Do you figure that writing is a skill you should be able to turn on.
2012-03-30T22:35:05 373	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303836','3181143040',1333146905352,_binary'&5588103531333722112?????M?????M\0member:50013891\Ztwitter:tweet?@emergelakeland please vote and re-tweet this link to help a Lakeland inventor Get on the Shelf at Walmart. - #GOTS - http://t.co/99aKggzr\0GoPillow!(http://t.co/99aKggzr?The GoPillow! can be used from birth and well beyond. It uses include, but are not limited to: Breast feeding pillow with built-in privacy cover-up Pillow and body wrap for babies Portable toddler pillow and blanket Portable...\
2012-03-30T22:35:05 374	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303681','38206448',1333146905321,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '38206448', timestamp = 1333146905321, val = _binary'&5588098200373338112?????M????
2012-03-30T22:35:05 375	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303609','992435404',1333146905306,_binary'&5588105959835738112?????M?????M\0member:96535259\Ztwitter:tweet?Chachaaas ya se pq estan tan afan?s en el Gym!!! @fvl29 @femmed_affaires http://t.co/V6AfoeBH\0fTwitter / Alexander: Chachaaas ya se pq estan t ...(http://t.co/V6AfoeBH?Chachaaas ya se pq estan tan afan?s en el Gym!!! @fvl29 @femmed_affaires...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-shareid\":\"1825121584735846
2012-03-30T22:35:05 377	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303645','4056467807',1333146905314,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4056467807', timestamp = 1333146905314, val = _binary'&5588121059330138112?????M?????M\0member:97489433\Ztwitter:twe
2012-03-30T22:35:05 378	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303818','1369186460',1333146905348,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1369186460', timestamp = 1333146905348, val = _binary'&5588109977978
2012-03-30T22:35:05 389	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413303973','3467572557',1333146905412,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3467572557', tim
2012-03-30T22:35:11 211	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333782','3964987970',1333146911376,_binary'&5588109160089690112?????M?????M\0member:23377716\Ztwitter:tweet?Mysterious Booms and Trembles Plague Wisconsin Town, Baffle Scientists | ABC News Blogs - Yahoo! http://t.co/qztkF91q via @YahooNews\0?Mysterious Booms and Trembles Plague Wisconsin Town, Baffle Scientists(http://t.co/qztkF91q?Police, residents and experts are baffled by the source of mysterious booms and shaking that have been plaguing the town of Clintonville, Wis., for the past three days, and
2012-03-30T22:35:11 226	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333593','3131522802',1333146911336,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3131522802', timestamp = 1333146911336, val = _binary'&55881
2012-03-30T22:35:11 228	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333513','3512382168',1333146911324,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3512382168', timestamp = 1333146911324, val = _binary'
2012-03-30T22:35:11 245	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333500','3371083519',1333146911321,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3371083519', timestamp = 1333146911321, val = _binary'&5588112406480986112???
2012-03-30T22:35:11 258	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333690','2947776792',1333146911354,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2947776792', timestamp = 1333146911354, val = _binar
2012-03-30T22:35:11 283	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333759','3630743405',1333146911367,_binary'&5588137375172698112?????M?????M\0member:88863752\Ztwitter:tweet?Len za 4.68€ nerezov? mydlo, ktor? V?s zbav? nepr?jemn?ho z?pachu z tela a z priestoru! http://t.co/GMayEaIx\0?<b>Len za 4.68€ nerezov? mydlo, ktor? V?s zbav? nepr?jemn?ho z?pachu z tela a z priestoru!</b>(http://t.co/GMayEaIx?Stop nepr?jemn?m z?pachom vo Va?om byte a na tele! M?me pre V?s nerezov? mydlo so 40% z?avou len za 4.68€!\0\0\0\0\0rhttp://www.zlavorajslovensko.sk
2012-03-30T22:35:11 295	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333647','3406768540',1333146911347,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3406768540', timestamp = 1333146911347, val = _binar
2012-03-30T22:35:11 300	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333566','1910261639',1333146911331,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1910261639', timestamp = 1333146911331, val = _binary'&5588107167795290112????M????M\0member:48290215\Ztwitter:tweetP@bu
2012-03-30T22:35:11 302	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333522','3521631558',1333146911325,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3521
2012-03-30T22:35:11 309	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333856','577971379',1333146911419,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '577971379', timestamp = 1333146911419, val = _binary'&5588111550842970112????M????M\0 member:112014895\Ztwitter:tweet8@LosThaTycoon f
2012-03-30T22:35:11 310	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333661','553659089',1333146911349,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '553659089', timestamp = 1
2012-03-30T22:35:11 313	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333698','3885100878',1333146911355,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3885100878', timestamp = 1333146911355, val = _binary'&5588118534359130112?????M?????M\0
2012-03-30T22:35:11 318	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333508','2664062258',1333146911323,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2664062258', timestamp = 1333146911323, val = _binary'&55881164665672
2012-03-30T22:35:11 320	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333812','901826065',1333146911385,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '901826065', timestamp = 1333146911385, val = _binary'&5588110997194842112??
2012-03-30T22:35:11 321	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333733','3961685321',1333146911361,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3961685321', timestamp = 1333146911361, val = _binar
2012-03-30T22:35:11 323	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333580','1927608022',1333146911334,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1927608022', timestamp =
2012-03-30T22:35:11 328	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333557','333474380',1333146911330,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '33347438
2012-03-30T22:35:11 330	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333544','700899644',1333146911328,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '700899644', timestamp = 1333146911328, val = _binary'&5588110170916954112?????M?????M\0 member:106617858\Ztwitter:tweetTT
2012-03-30T22:35:11 331	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333489','1712528894',1333146911320,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1712528894', timestamp = 1333146911320, val = _binary[BINARY]s Time for Some Spring Cleaning [via #encorefit] read more...\0\0\0\0\0\0\0\0\0\0\0\0\0\0twitter
2012-03-30T22:35:11 332	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333830','1658244894',1333146911394,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1658244894', timestamp = 1333146911394, val = _binary'&5588119280945242112????M????M\0 member:151814038\Ztwitter:twee
2012-03-30T22:35:11 333	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333603','969147227',1333146911338,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '969147227', timestamp = 1333146911338, val = _bin
2012-03-30T22:35:11 335	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333588','1256595438',1333146911335,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1256595438', timestamp = 1333146911335, val = _binary'&5588112297429082112????M????M\0member:60760599\Ztwitter:tweet:@Richdd yup h
2012-03-30T22:35:11 336	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333618','2615571782',1333146911341,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '26155717
2012-03-30T22:35:11 337	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333777','2546833449',1333146911373,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2546833449', timestamp = 1333146911373, val = _binary'&558814144364
2012-03-30T22:35:11 338	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333746','1069603997',1333146911363,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1069603997', timestamp = 1333146911363, val = _bi
2012-03-30T22:35:11 339	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333669','4188523314',1333146911350,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4188523314', timestamp = 1333146911350, val = _binary'
2012-03-30T22:35:11 340	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333720','595588601',1333146911359,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '595588601', timestamp = 1333146911359, val = _binary'&
2012-03-30T22:35:11 345	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333751','1597849345',1333146911365,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1597849345', timestamp = 13
2012-03-30T22:35:11 346	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333867','1988764765',1333146911463,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1988764765', timestamp = 1333146911463,
2012-03-30T22:35:11 348	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333535','2061040430',1333146911327,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '20610404
2012-03-30T22:35:11 356	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333683','19890029',1333146911352,_binary'&5588118253340762112?????M?????M\0member:3723107\Ztwitter:tweet?5 Quick Twitter Tips #sometip #twitter http://t.co/T3s1QWR1 via @DwayneKilbourne\0(5 Quick Twitter Tips(http://t.co/T3s1QWR1?Twitter is a great social media network, and here are a few tips that should make your experience even greater!\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-shareid\":\"182512254263107584\",\"twitt
2012-03-30T22:35:11 357	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333838','1997344070',1333146911399,_binary'&5588123710130266112?????M?????M\0member:57123470\Ztwitter:tweet^Metro Job Recovery in 2011 http://t.co/ssyVkCgY\04Metro Job Recovery in 2011(http://t.co/ssyVkCgY?The latest BLS release for metro area unemployment has full year averages for 2011 available, so we can see which cities added the most jobs last year. On the whole, it was a much better year for metros than we’ve seen in the...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.
2012-03-30T22:35:11 358	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333823','1213805681',1333146911391,_binary'&5588118937012314112?????M?????M\0member:93491323\Ztwitter:tweet?RT @DisneyStore: Retweet (&amp; follow) for a chance to win our 25th Anniversary World of #Disney Prize Pack! http://t.co/Mwf3fDwu\0r25th Anniversary, Day 8: Win a World of Disney Prize Pack(http://t.co/Mwf3fDwu?It’s Wednesday, which can only mean one thing… ...ANOTHER chance to win some awesome products sponsored by our Disney Store Twitter! This week’s giveaway is an exclusive 25th Anniversar
2012-03-30T22:35:11 360	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333571','4029158998',1333146911332,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4029158998', timestamp = 1333146911332, val = _binary'&5588119306111066112?????M?????M\0member:98982426\Ztwitter:tweet6@MariseCartaxo
2012-03-30T22:35:11 361	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333728','1520061958',1333146911360,_binary[BINARY],1) ON D
2012-03-30T22:35:11 362	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333764','3270518492',1333146911368,_binary'&5588140428626010112?????M?????M\0member:53424404\Ztwitter:tweet?RT @TheNextWeb: Google Wallet revenue may get shared with carriers to woo them away from ISIS http://t.co/Hj5dMeaz by @harrisonweber\0The Next Web(http://t.co/Hj5dMeaz?Though it’s important to register an account on multiple social media platforms, companies must do more than simply maintain a steady presence and gradually grow their followers. Outgoing messages must… And so the Ultrabook...\0\
2012-03-30T22:35:11 363	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333496','3013119119',1333146911321,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3013119119', timestamp = 1333146911321, val = _binary'&5588096036112474112?????M?????M\0member:17044635\Ztwitter:tweetZHere we are, once again. Good morning people!\0\0\0\0\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0\0\0\0
2012-03-30T22:35:11 365	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333676','2859969293',1333146911352,_binary[BINARY]s Fund, and other United Nations organs shall be entitled to be represented at the consideration of the implementation of such provisions of the present Convent
2012-03-30T22:35:11 366	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333805','3608593120',1333146911383,_binary'&5588108904237146112????M????M\0member:87349343\Ztwitter:tweet?#Vacature: Requirements Engineer (Utrecht): Bedrijfsprofiel: Requirements EngineerRequirements Engineer gezocht ... http://t.co/sU4d4KB6\0*Requirements Engineer(http://t.co/sU4d4KB6?Bedrijfsprofiel: Requirements Engineer Requirements Engineer gezocht die betrokken wil zijn bij het adviseren en mede realiseren van complexe projecten! Functieomschrijving: Requirements Engineer Binnen de markten Publ
2012-03-30T22:35:11 367	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333849','1900222405',1333146911408,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1900222405', timestamp = 1333146911408, val = _binary'&5588124075034714112?????M?????M\0member:73694744\Ztwitter:tweetN@iSW
2012-03-30T22:35:11 368	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333795','439224168',1333146911380,_binary'&5588118240757850112?????M?????M\0member:40968185\Ztwitter:tweet?RT @CBCNS: Highway 101 still closed between exits 3 and 4 after a tractor-trailer rollover. Pic by Stephanie Clattenburg: http://t.co/rbPFa7st\0@Ow.ly - image uploaded by @CBCNS(http://t.co/rbPFa7stlView and share this image from @CBCNS and hosted by...\0\0\0\0\0Thttp://static.ow.ly/photos/normal/wovz.jpg\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-r
2012-03-30T22:35:11 369	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333654','165254068',1333146911348,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '165254068', timestamp = 1333146911348, val = _bin
2012-03-30T22:35:11 371	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413333625','223567348',1333146911342,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '223567348', timestamp = 1333146911342, val = _binary'&5588122846103642112?????M?????M\0member:16320699\Ztwitter:t
